@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normal}

@DATA
0.040270,0.009721,2.766996,0.105398,0.149993,0.306245,0.018665,0.059419,-29.492805,2.256067,-0.156502,0.666512,0.296090,0.302897,0.309414,0.029371,-0.107349,0.200787,-0.020917,0.076105,0.019442,0.010334,0.003832,0.069144,0.016797,0.050189,0.007013,0.019663,0.004985,0.005010,0.010876,0.025563,0.002401,0.028495,0.046786,0.014762,0.472023,0.061164,0.061811,0.502519,0.018344,0.067281,6.616449,1.259406,1.028645,0.553068,0.598076,0.385626,0.305889,0.289758,0.336821,0.273046,0.232992,0.182832,0.179233,0.010380,0.006496,0.059084,0.019707,0.042764,0.007264,0.017500,0.007658,0.005821,0.013502,0.024069,0.002968,0.014371,normal
0.117219,0.023777,2.734418,0.189287,0.173925,0.943039,0.011188,0.186887,-29.696969,1.563418,0.546582,0.122342,-0.445183,0.261617,-0.140431,0.000644,-0.072600,-0.261909,-0.058663,0.003520,-0.089313,0.044061,0.004023,0.035169,0.014663,0.021723,0.008234,0.011601,0.001633,0.005677,0.010006,0.014757,0.003325,0.023546,0.101762,0.037314,0.592918,0.112361,0.045804,0.800809,0.009892,0.180894,6.582130,1.064321,0.359210,0.605898,0.280415,0.282425,0.238679,0.273452,0.202642,0.299029,0.258203,0.250810,0.236935,0.047375,0.005192,0.043760,0.015652,0.033509,0.006900,0.012736,0.001110,0.009172,0.013207,0.015321,0.003607,0.015945,normal
0.080263,0.027292,2.541358,0.174880,0.191393,0.730826,0.013075,0.105808,-31.883995,1.693024,0.493224,0.322638,-0.021855,0.090319,-0.284040,-0.128884,-0.251211,-0.216794,-0.132903,0.002126,-0.022932,0.020486,0.002619,0.034926,0.024748,0.036637,0.026250,0.025852,0.001356,0.009523,0.013807,0.012948,0.001989,0.024907,0.071322,0.056694,0.777789,0.082205,0.060911,0.682245,0.014136,0.141945,7.959572,1.132031,0.667321,0.510626,0.447781,0.257018,0.371974,0.361418,0.268713,0.265009,0.311640,0.345463,0.242207,0.042315,0.002153,0.039413,0.031184,0.032968,0.040556,0.028165,0.001382,0.013066,0.030644,0.013673,0.002495,0.015243,normal
0.147414,0.007754,2.571647,0.218435,0.178702,0.826695,0.007505,0.139867,-34.802770,0.913250,0.166936,0.511428,0.095204,-0.334229,0.451994,-0.319403,-0.048788,0.140565,-0.031889,0.108211,0.082132,0.007379,0.004161,0.026734,0.004480,0.037244,0.008200,0.011883,0.002372,0.003600,0.005344,0.008942,0.001898,0.016044,0.069465,0.011564,0.774079,0.101729,0.064809,0.506500,0.006206,0.119134,6.958489,0.971953,0.948146,0.664061,0.549361,0.376092,0.505724,0.329006,0.246811,0.291569,0.179401,0.172214,0.189253,0.008330,0.006727,0.030437,0.003666,0.045403,0.008842,0.010529,0.003056,0.004296,0.006032,0.012100,0.002367,0.012835,normal
0.047573,0.018394,2.725422,0.169579,0.229848,0.245353,0.011939,0.016765,-35.907501,2.918521,0.682508,0.585751,-0.099166,0.044865,-0.348268,-0.423198,0.041610,-0.267734,-0.144254,0.175308,-0.115524,0.039684,0.002099,0.019164,0.015817,0.064205,0.039469,0.044089,0.001032,0.003202,0.015635,0.024871,0.004170,0.033582,0.032761,0.022981,0.516351,0.072936,0.044023,0.239892,0.005602,0.006554,4.872877,0.555498,0.741875,0.317611,0.294786,0.301421,0.211342,0.215981,0.168539,0.124936,0.200742,0.195494,0.269444,0.050055,0.002645,0.012213,0.020612,0.041032,0.032349,0.024647,0.001457,0.004533,0.017317,0.022806,0.007185,0.012568,normal
0.033337,0.023721,2.824242,0.112122,0.171684,0.206839,0.020218,0.033734,-29.395907,2.415587,0.614079,0.730317,0.004279,0.246937,-0.244970,-0.355375,-0.033506,-0.175617,-0.024031,0.056962,-0.166451,0.039385,0.002941,0.025649,0.032687,0.030069,0.011722,0.041185,0.000772,0.005145,0.014328,0.067037,0.003006,0.042226,0.039704,0.028419,0.528261,0.053075,0.050793,0.298411,0.014350,0.045277,7.099718,0.623188,0.817555,0.546678,0.528078,0.254653,0.294892,0.420590,0.258070,0.275489,0.233087,0.356481,0.231694,0.046263,0.007247,0.027654,0.045239,0.030313,0.019890,0.053141,0.001221,0.011723,0.017920,0.067646,0.006033,0.016740,normal
0.041946,0.034814,2.786943,0.137111,0.190508,0.400323,0.115933,0.079537,-34.565148,1.864745,0.501453,0.156150,-0.047210,0.079588,-0.071673,0.134769,0.027974,-0.147526,0.061677,-0.045783,0.005337,0.015306,0.002022,0.017963,0.005490,0.012059,0.066325,0.039790,0.000562,0.002188,0.023906,0.029106,0.002364,0.036250,0.059728,0.033219,0.713179,0.085351,0.063246,0.626766,0.207125,0.131644,8.200668,0.842579,0.535420,0.382233,0.300200,0.327580,0.232273,0.261997,0.185941,0.205038,0.259927,0.159474,0.212880,0.024232,0.002780,0.021139,0.008954,0.019143,0.061408,0.046409,0.001044,0.003390,0.027735,0.034495,0.005499,0.012591,normal
0.071423,0.004860,2.718105,0.152844,0.173229,0.482010,0.015495,0.071355,-31.823934,2.257958,0.682314,0.317247,0.214267,0.166901,0.122172,0.117147,-0.115038,0.234944,-0.064516,0.052846,-0.098255,0.021589,0.002281,0.062323,0.012999,0.052082,0.006328,0.026935,0.001456,0.003141,0.007823,0.024341,0.004660,0.030814,0.085210,0.007335,0.520021,0.120368,0.062757,0.615580,0.011589,0.107213,7.599723,1.307444,0.762290,0.682173,0.586925,0.428871,0.287376,0.414777,0.384018,0.261962,0.224341,0.203172,0.181332,0.026885,0.003006,0.061404,0.021603,0.047925,0.008282,0.026643,0.002824,0.004575,0.006666,0.026193,0.008956,0.011394,normal
0.071832,0.021551,2.745918,0.157923,0.185676,0.586102,0.016767,0.084873,-29.944120,1.965057,0.523003,0.244183,-0.155072,0.061338,-0.178585,-0.066032,-0.084956,-0.245047,-0.178195,-0.154443,-0.203075,0.063323,0.006500,0.034354,0.021312,0.015695,0.012785,0.017488,0.001066,0.004557,0.011366,0.031433,0.003811,0.032456,0.081273,0.030827,0.605818,0.076977,0.047720,0.675785,0.018860,0.114338,6.676906,1.092960,0.558232,0.549144,0.423321,0.370504,0.287423,0.468637,0.270403,0.244451,0.269404,0.307810,0.292390,0.067003,0.012053,0.035819,0.038550,0.021346,0.020657,0.023245,0.001286,0.009674,0.021910,0.044962,0.004634,0.019301,normal
0.035787,0.051566,2.857745,0.187766,0.238018,0.356450,0.029242,0.066470,-31.473266,2.406226,0.322004,0.157531,0.011661,0.170822,0.156927,-0.017356,0.080236,-0.251248,0.049410,0.055014,0.113845,0.019577,0.001477,0.013950,0.017000,0.035641,0.056789,0.036111,0.000734,0.001677,0.015310,0.021913,0.002371,0.036733,0.036559,0.064455,0.567729,0.082866,0.054287,0.492037,0.032627,0.093179,9.994208,1.379494,0.487673,0.457756,0.283932,0.216514,0.271462,0.437529,0.251362,0.203404,0.202732,0.202795,0.256216,0.043081,0.003549,0.019977,0.037547,0.051565,0.067114,0.041167,0.000951,0.002455,0.029614,0.029904,0.004721,0.009733,normal
0.055785,0.005191,2.578667,0.151408,0.191683,0.522629,0.010614,0.064927,-32.080465,1.981057,0.403935,0.254451,-0.046091,0.399321,0.181494,0.198852,-0.023382,0.086655,-0.137798,0.050970,-0.006369,0.010733,0.005175,0.052010,0.009944,0.040390,0.009176,0.027793,0.003980,0.003455,0.011074,0.026551,0.003947,0.022367,0.050885,0.007980,0.509379,0.062470,0.060103,0.469437,0.007159,0.069827,7.287929,0.855174,0.629067,0.505614,0.409407,0.455466,0.387071,0.315841,0.234158,0.231416,0.263922,0.206465,0.205055,0.010602,0.007860,0.045681,0.010704,0.031528,0.011750,0.026824,0.007555,0.003462,0.011125,0.027178,0.005200,0.013554,normal
0.070899,0.006898,2.641151,0.149361,0.178715,0.449194,0.012500,0.080563,-31.678623,2.171401,0.391506,0.393558,0.002475,0.002205,0.401534,-0.031227,-0.133928,0.242942,-0.124049,-0.043173,0.047876,0.012592,0.004591,0.057801,0.012242,0.046900,0.010764,0.021635,0.003012,0.003751,0.005309,0.034212,0.004336,0.026254,0.078367,0.009701,0.505418,0.085351,0.065728,0.489368,0.008553,0.091810,7.284813,0.984673,0.864962,0.608744,0.384608,0.417667,0.418552,0.384728,0.293733,0.242713,0.233231,0.285031,0.146739,0.011809,0.005598,0.043370,0.017932,0.040086,0.012283,0.018927,0.006302,0.003594,0.003763,0.035389,0.011004,0.012550,normal
0.072255,0.009125,2.898444,0.200498,0.237509,0.357554,0.009054,0.029061,-37.550522,2.546291,0.656320,0.629959,0.302303,0.071658,-0.093845,-0.051207,0.079159,-0.130491,-0.047619,0.109723,-0.076027,0.012694,0.001997,0.026521,0.013227,0.049836,0.020751,0.075076,0.001415,0.005106,0.009307,0.025134,0.003439,0.028793,0.051175,0.014081,0.256749,0.095647,0.044468,0.292644,0.004913,0.026676,5.338606,0.840789,0.711665,0.342049,0.322369,0.259904,0.195907,0.124776,0.150283,0.232044,0.191231,0.284397,0.220949,0.010582,0.002102,0.019395,0.016791,0.022018,0.017622,0.018955,0.002117,0.009460,0.005293,0.011482,0.004928,0.005702,normal
0.048267,0.004526,2.585845,0.125017,0.165007,0.353254,0.016953,0.052662,-32.220060,2.482571,0.415515,0.400704,0.153679,0.255102,0.080731,0.237465,0.051791,0.264526,-0.071469,0.106858,-0.004621,0.013073,0.003057,0.075022,0.009239,0.038187,0.015766,0.027593,0.001398,0.004598,0.010791,0.034986,0.003504,0.027530,0.064353,0.006921,0.441084,0.098143,0.063827,0.544319,0.012307,0.083610,7.166811,1.070431,0.568791,0.536718,0.519670,0.313740,0.334397,0.233202,0.432274,0.286313,0.170270,0.248323,0.156675,0.012770,0.003979,0.057463,0.013153,0.031231,0.016213,0.019104,0.001986,0.004501,0.010784,0.029645,0.005356,0.014417,normal
0.039866,0.045107,2.983167,0.158283,0.204703,0.333284,0.083073,0.078500,-31.903398,2.029177,0.732090,0.261138,0.027805,0.164559,0.040306,0.145150,-0.020142,-0.209267,-0.002122,-0.038196,-0.059880,0.028168,0.000973,0.015784,0.003921,0.011954,0.054950,0.067167,0.000348,0.002862,0.017904,0.023818,0.001234,0.043872,0.045564,0.049190,0.491625,0.096871,0.063743,0.550421,0.183949,0.158034,8.287004,1.019295,0.831075,0.419925,0.387968,0.332947,0.312473,0.280529,0.142061,0.179901,0.214150,0.203973,0.195135,0.044002,0.001244,0.023873,0.004694,0.014193,0.062761,0.074107,0.000434,0.004693,0.024976,0.034945,0.001584,0.013326,normal
0.072376,0.022012,2.678405,0.156161,0.188979,0.620650,0.013089,0.108840,-28.173252,1.981215,0.403220,0.118560,-0.227087,0.211824,-0.094834,0.046412,-0.078848,-0.210157,-0.271625,-0.192839,-0.310103,0.051622,0.008751,0.038972,0.012044,0.015997,0.007880,0.015271,0.002158,0.003607,0.012587,0.038371,0.006260,0.026842,0.063387,0.028050,0.572471,0.073329,0.043712,0.643647,0.009248,0.112261,6.079241,0.888795,0.577539,0.543161,0.489314,0.371359,0.316384,0.244535,0.245418,0.229398,0.272585,0.320247,0.288807,0.055623,0.016544,0.051433,0.015300,0.019272,0.009334,0.017926,0.002832,0.004848,0.012538,0.039557,0.007603,0.015553,normal
0.097707,0.006318,2.730944,0.162239,0.174170,0.818976,0.011751,0.151999,-30.366180,1.560691,0.294099,0.187841,-0.197408,-0.177282,0.032926,-0.087236,-0.229427,0.018321,-0.179052,0.048383,-0.057040,0.019209,0.003757,0.029976,0.015700,0.025537,0.016263,0.037231,0.002420,0.007032,0.006911,0.016413,0.003228,0.022094,0.081931,0.009142,0.509334,0.077795,0.035522,0.807050,0.007733,0.150196,5.945111,1.425994,0.840200,0.533355,0.535563,0.378440,0.299797,0.283465,0.365492,0.266111,0.286653,0.246703,0.187134,0.028301,0.005740,0.037929,0.018257,0.038106,0.017221,0.043201,0.003539,0.008407,0.007196,0.025140,0.004822,0.015007,normal
0.089825,0.007719,2.686908,0.193606,0.226285,0.548162,0.007570,0.055966,-38.132882,1.665510,0.376009,0.993367,0.145228,-0.472002,-0.015367,-0.239688,-0.145531,-0.001677,0.113762,-0.087638,0.135864,0.004830,0.001770,0.106366,0.012513,0.027724,0.010042,0.077169,0.001596,0.008476,0.010346,0.012553,0.002478,0.037434,0.046085,0.016810,0.328294,0.056394,0.033709,0.352753,0.004025,0.065832,4.076674,0.714806,0.587604,0.264909,0.254111,0.187331,0.121653,0.179045,0.146938,0.142837,0.204436,0.146641,0.116761,0.005668,0.002110,0.014369,0.015934,0.016175,0.003017,0.017847,0.001760,0.002645,0.005534,0.009288,0.002470,0.005600,normal
0.049849,0.013530,2.656383,0.163049,0.209817,0.357287,0.017830,0.030989,-34.365044,2.475017,0.663804,0.449101,0.035805,-0.027590,-0.059203,-0.069566,-0.162942,-0.233706,-0.147006,-0.138034,0.001028,0.033958,0.001946,0.030683,0.051136,0.055765,0.013824,0.028965,0.000781,0.003042,0.007819,0.015334,0.003947,0.036338,0.055858,0.019392,0.635465,0.087724,0.044994,0.481201,0.013287,0.045972,6.079475,1.142154,0.656335,0.441453,0.484034,0.415703,0.401726,0.334871,0.224895,0.212536,0.273123,0.357434,0.298816,0.040510,0.002380,0.025536,0.062287,0.054179,0.020904,0.033622,0.001185,0.005384,0.015963,0.020526,0.006064,0.015086,normal
0.033171,0.023238,2.887198,0.131711,0.184960,0.193655,0.015413,0.024713,-30.433689,2.734440,0.573663,0.322559,-0.251944,0.134315,-0.231159,-0.107347,0.131878,-0.157642,-0.094407,-0.128632,-0.266440,0.044224,0.007515,0.025208,0.013698,0.035957,0.016768,0.031154,0.000551,0.003502,0.023261,0.047194,0.007189,0.035393,0.039627,0.032212,0.516838,0.087192,0.062722,0.284868,0.009251,0.027345,8.014404,0.752973,0.745902,0.479040,0.713786,0.366910,0.281430,0.299145,0.192811,0.277176,0.200686,0.317413,0.313128,0.048440,0.013423,0.028743,0.018222,0.042041,0.021141,0.041296,0.000769,0.005029,0.032046,0.041191,0.016898,0.009559,normal
0.066737,0.045028,2.941676,0.193694,0.223747,0.500212,0.085160,0.122817,-31.525497,2.154001,0.707608,0.157365,-0.100277,0.148374,-0.084796,0.031053,-0.001226,-0.214037,-0.037922,-0.028839,-0.017646,0.029156,0.001186,0.018149,0.008260,0.016982,0.054567,0.047152,0.000438,0.003934,0.021770,0.023950,0.001815,0.039239,0.084660,0.045325,0.523792,0.108204,0.070937,0.692815,0.156352,0.212690,8.196258,1.056902,0.737321,0.437573,0.423907,0.269473,0.265101,0.246077,0.175588,0.231612,0.178353,0.242554,0.206651,0.045560,0.001575,0.023411,0.017061,0.020291,0.061734,0.053516,0.000628,0.006297,0.025959,0.032503,0.002815,0.014048,normal
0.055589,0.024733,2.753814,0.137423,0.162085,0.365587,0.015680,0.073252,-28.353194,1.935751,0.118789,0.375946,-0.076952,0.138572,-0.132469,-0.062685,0.099554,-0.097181,-0.106727,-0.087291,-0.293022,0.040696,0.005456,0.021818,0.009611,0.017625,0.004833,0.014941,0.001955,0.005928,0.027196,0.037120,0.011010,0.026626,0.067435,0.026713,0.661439,0.095387,0.050352,0.560023,0.010518,0.105143,6.770763,1.142071,0.971551,0.505392,0.704898,0.397277,0.331393,0.352589,0.321275,0.217631,0.234053,0.319380,0.251992,0.054246,0.006534,0.034545,0.013749,0.025173,0.004961,0.017872,0.003340,0.010718,0.032521,0.037180,0.018352,0.015695,normal
0.061755,0.017371,2.601273,0.141375,0.172544,0.485106,0.015049,0.101902,-29.018475,1.940192,0.574206,0.188825,-0.587936,0.184822,-0.131672,-0.119821,0.086023,-0.211718,-0.111718,-0.147581,-0.322772,0.047396,0.008333,0.037988,0.010631,0.014542,0.008236,0.014098,0.001066,0.002481,0.015081,0.053277,0.008252,0.029224,0.063459,0.020844,0.672841,0.076781,0.041497,0.603002,0.011243,0.102573,6.231613,1.011281,0.649499,0.581015,0.601727,0.431012,0.233951,0.387184,0.260676,0.219465,0.295297,0.342404,0.312716,0.046108,0.012322,0.048753,0.012527,0.020236,0.008332,0.022032,0.001066,0.002469,0.021062,0.054386,0.011518,0.016454,normal
0.163612,0.005064,2.349538,0.260567,0.235040,0.993387,0.018813,0.057849,-38.798479,1.636378,0.763680,0.745297,0.376658,0.116120,0.237320,0.262935,-0.110729,0.367049,-0.086172,0.012888,0.114203,0.009800,0.001406,0.075943,0.003459,0.023263,0.004517,0.069170,0.000681,0.002509,0.007017,0.038823,0.003072,0.030736,0.051560,0.008896,0.357991,0.053314,0.030068,0.329172,0.003440,0.071289,4.016849,0.702404,0.419694,0.308411,0.362117,0.201112,0.170708,0.208886,0.184952,0.166924,0.117638,0.117531,0.129835,0.011966,0.001216,0.033042,0.002849,0.014793,0.006370,0.019932,0.000322,0.003218,0.008223,0.010873,0.003240,0.008749,normal
0.048888,0.019131,2.694883,0.144748,0.205546,0.331475,0.012723,0.055263,-33.298053,2.421593,0.530638,0.479575,0.102175,-0.122321,-0.162642,-0.267759,-0.140917,0.019424,-0.125155,0.008046,-0.025302,0.025513,0.001200,0.040818,0.007186,0.038795,0.030190,0.085370,0.000819,0.003421,0.011647,0.028693,0.007938,0.037126,0.043499,0.025596,0.507681,0.055938,0.039002,0.396045,0.007871,0.076824,5.090641,0.905586,0.791493,0.477426,0.392440,0.382301,0.284920,0.206641,0.275342,0.203082,0.183198,0.231711,0.328147,0.034889,0.001375,0.039747,0.005807,0.046641,0.041319,0.037259,0.001163,0.001905,0.010113,0.027442,0.015415,0.015088,normal
0.055271,0.020636,2.767963,0.129112,0.169869,0.342452,0.019276,0.058303,-29.871683,2.469384,0.320460,0.189786,-0.022532,-0.077909,-0.097174,-0.113332,0.029757,-0.047722,-0.152677,-0.127767,-0.085766,0.028573,0.007544,0.019325,0.015699,0.034836,0.020779,0.031443,0.001443,0.008550,0.025584,0.029950,0.005384,0.029557,0.059019,0.033170,0.594799,0.073551,0.052254,0.514573,0.009631,0.087098,7.233914,1.107026,1.012968,0.596919,0.513462,0.411723,0.332175,0.309818,0.245454,0.277044,0.255156,0.268278,0.337311,0.041603,0.017744,0.018192,0.017744,0.039299,0.030602,0.043794,0.002572,0.014439,0.036215,0.032569,0.005973,0.013386,normal
0.047802,0.020724,2.752587,0.140319,0.183551,0.325355,0.020380,0.056929,-30.376944,2.439709,0.232941,0.215780,-0.139548,0.128804,-0.116994,-0.092494,-0.009555,-0.087192,-0.098991,-0.055318,-0.198385,0.047119,0.006092,0.025279,0.008524,0.015868,0.017006,0.033479,0.001485,0.007477,0.021264,0.042360,0.004960,0.030654,0.050135,0.028508,0.677812,0.084699,0.056280,0.476423,0.025652,0.095664,7.607277,1.021551,0.911706,0.671613,0.532105,0.351983,0.275603,0.370396,0.270198,0.299884,0.300274,0.292801,0.254738,0.061829,0.011918,0.031322,0.011454,0.018386,0.021002,0.031753,0.002570,0.008565,0.035695,0.047584,0.009884,0.017025,normal
0.077972,0.022948,2.888529,0.197357,0.219234,0.522415,0.013595,0.043240,-33.624085,2.376308,0.314624,0.476604,0.067780,0.014755,-0.172337,0.042137,0.041210,-0.165059,-0.177401,-0.108400,-0.113253,0.039269,0.004221,0.045229,0.014698,0.037464,0.017333,0.021338,0.000977,0.002144,0.018210,0.034697,0.007540,0.031895,0.058935,0.027092,0.406564,0.068535,0.033253,0.407633,0.008332,0.081093,4.427761,0.734758,0.653364,0.536543,0.374946,0.355468,0.214013,0.247097,0.302576,0.210329,0.246731,0.219128,0.281222,0.044999,0.006814,0.035158,0.023631,0.029761,0.022979,0.014930,0.001411,0.002527,0.027934,0.029088,0.012333,0.011027,normal
0.057721,0.021263,2.792309,0.131941,0.172692,0.408772,0.013036,0.077707,-30.141763,1.895410,0.160082,0.428261,-0.119275,0.257228,-0.212770,-0.283413,0.017221,-0.202978,-0.330389,0.107598,-0.205327,0.055884,0.005039,0.042696,0.011412,0.022064,0.009948,0.025322,0.002343,0.007434,0.008222,0.018527,0.005645,0.027670,0.051324,0.024786,0.438599,0.053875,0.038795,0.378152,0.012323,0.085878,4.515388,0.587347,0.690005,0.341190,0.479475,0.280498,0.260556,0.326615,0.195680,0.189286,0.175549,0.292383,0.235180,0.058531,0.007295,0.043576,0.012040,0.026178,0.008474,0.016144,0.002419,0.010043,0.008510,0.018537,0.004734,0.013043,normal
0.080683,0.020252,2.716169,0.158959,0.190375,0.547867,0.011756,0.101021,-29.729792,1.884707,0.168384,0.297455,-0.137768,0.226405,-0.135725,-0.067184,0.017337,-0.205762,-0.090289,-0.181596,-0.267204,0.055411,0.010317,0.038964,0.011649,0.019818,0.006755,0.019495,0.001799,0.003434,0.011292,0.029678,0.006399,0.028223,0.091217,0.027516,0.564309,0.084016,0.052251,0.693782,0.008459,0.145749,7.166627,0.893001,0.657638,0.597506,0.495751,0.365207,0.251879,0.323330,0.287621,0.305316,0.316040,0.353447,0.298904,0.062380,0.017821,0.045065,0.012829,0.024578,0.008308,0.019859,0.002259,0.003671,0.016418,0.035598,0.009155,0.015888,normal
0.063951,0.013878,2.658919,0.144881,0.173808,0.551285,0.014410,0.087544,-31.189969,2.340234,0.352600,0.287861,-0.164987,-0.085110,0.221089,0.292990,0.110762,0.121953,-0.014134,0.008480,-0.056936,0.018594,0.005442,0.046960,0.011064,0.029865,0.011848,0.032906,0.001084,0.003062,0.012099,0.027019,0.006344,0.021910,0.059881,0.023286,0.483926,0.081695,0.051162,0.643265,0.010419,0.115217,7.063141,1.428406,0.939584,0.649273,0.488933,0.368875,0.430050,0.241666,0.467824,0.249551,0.254784,0.308426,0.218410,0.022821,0.005713,0.042784,0.016726,0.031933,0.020658,0.032066,0.001169,0.002820,0.011370,0.030117,0.006842,0.013252,normal
0.046375,0.005554,2.643000,0.123554,0.164439,0.272311,0.011218,0.055652,-31.663963,1.890646,0.006153,0.544327,0.034537,0.400578,0.384845,-0.006199,-0.011301,0.147913,-0.126287,0.057346,0.024929,0.010412,0.002713,0.059271,0.005867,0.025038,0.009861,0.034293,0.003603,0.004273,0.009530,0.038379,0.003379,0.025333,0.050136,0.007107,0.470618,0.078522,0.050684,0.362882,0.007401,0.062186,7.279064,1.281355,0.706018,0.475330,0.517385,0.387629,0.340567,0.252065,0.252073,0.299407,0.264830,0.250909,0.197104,0.010953,0.002510,0.052086,0.005733,0.021014,0.010259,0.029882,0.004847,0.004363,0.011604,0.028104,0.003917,0.012126,normal
0.173745,0.011007,2.749425,0.268585,0.193206,0.522099,0.017091,0.072716,-36.037568,0.818871,0.702899,-0.062799,-0.486201,0.283635,-0.326166,0.061031,-0.133886,0.033200,-0.133191,0.064340,-0.187540,0.013153,0.003951,0.011707,0.004443,0.027841,0.013467,0.015596,0.000825,0.009573,0.010299,0.013639,0.005016,0.019965,0.082463,0.017064,0.572118,0.070786,0.035234,0.346078,0.014878,0.089643,4.224166,1.240132,0.718238,0.600022,0.545440,0.448934,0.302183,0.317804,0.288088,0.241008,0.272570,0.228538,0.262914,0.016657,0.008712,0.017935,0.006606,0.017096,0.027721,0.017845,0.000873,0.014989,0.010947,0.018306,0.009443,0.012781,normal
0.074475,0.010215,2.674560,0.128356,0.159570,0.377155,0.013436,0.085696,-29.763655,2.060144,-0.642611,0.223817,0.048920,-0.089255,0.017284,-0.138372,-0.388223,-0.116873,-0.047385,-0.003940,-0.044851,0.017090,0.003940,0.031580,0.011434,0.018793,0.023389,0.027951,0.006678,0.013164,0.009477,0.009583,0.006586,0.018275,0.080438,0.015812,0.444115,0.087876,0.051358,0.493778,0.011007,0.100743,6.617894,1.151350,0.959817,0.835132,0.901290,0.488974,0.366293,0.472007,0.304211,0.245667,0.204109,0.432206,0.237192,0.030402,0.004612,0.038071,0.012118,0.020901,0.021822,0.026256,0.008503,0.016185,0.011661,0.008874,0.009174,0.012541,normal
0.060163,0.007943,2.801248,0.148974,0.181491,0.312220,0.016812,0.046752,-31.138033,2.151948,0.113291,0.390878,-0.059804,0.151008,-0.239388,-0.305310,-0.037378,-0.061591,-0.157181,-0.027076,-0.088942,0.018461,0.004496,0.024931,0.012956,0.042139,0.028248,0.031764,0.002401,0.007491,0.018100,0.017364,0.004718,0.027782,0.065034,0.012362,0.551856,0.098839,0.068074,0.359741,0.016484,0.055840,8.112924,1.105281,0.863148,0.435994,0.453010,0.346618,0.261546,0.351825,0.290082,0.226878,0.262580,0.273687,0.360591,0.026697,0.006986,0.030798,0.016908,0.052215,0.030226,0.025593,0.004855,0.008988,0.028333,0.019788,0.007814,0.014743,normal
0.048464,0.033194,2.702465,0.131988,0.166786,0.383601,0.010508,0.063596,-28.880817,2.152122,-0.167594,0.195511,0.018364,0.204049,0.083488,-0.115025,0.107200,-0.081846,-0.080094,0.027707,-0.070674,0.016714,0.004360,0.033944,0.008018,0.023188,0.011947,0.040722,0.002128,0.008447,0.026791,0.042930,0.004032,0.026318,0.048574,0.040274,0.713436,0.084607,0.061847,0.516220,0.007784,0.072410,7.853782,0.936239,0.617541,0.480702,0.414355,0.468800,0.278208,0.321324,0.312317,0.263532,0.228268,0.205777,0.274545,0.024414,0.006715,0.036275,0.006916,0.025475,0.011608,0.042648,0.002660,0.009474,0.031167,0.034244,0.004284,0.009459,normal
